AUTOM_LAINAN_PERINTA,LAINOJEN_LUKUMAARA,ASUNTOLUOTOT1,AUTOMAATTINOSTOJA,VAKUUTUS_A,ASUNTOLAINA_A_KPL,ASUNTOLAINA_B_KPL,VAKUUTUS_B,VAKUUTUS_C,IKA,KORKEAKORK_KPL,RAHASTO_A1,PANKKIKORTTILKM,KULUTUSLUOTOT_A1,KULUTUSLUOTOT_B1,KUNTA,TILILLE_TULEVAT_SUOR,LUOTTOKORTTEJA_YHTEENSA,MAARAAIKAISTILEJA,MAKSUAUTOMAATTITAPAHTUMIA,KAYTTOTILI_TAL,KAYTTOTILI_VEL,ASUNTOLAINA_C_KPL,OSAKKEET_EUROA_1,ERI_OSAKESARJOJA,RAHASTO_B1,OTTOJA,PKORTTIMAKSUJA,PANOJA,ASUNTOLAINA_D,PALVELUJA_KPL,RAHASTOLAJEJA,LAINARASTIT,SAASTOTILILLA,ASUNTOLAINA_E,SUKUPUOLI,SUORAVELOITUKSIA,NETISSA_MAKSUT,MAKSUPALVELUSSA_MAKSUT,TISKILLA_MAKSUT,TILINYLITYSPAIVAT,TOIMEKSIANTO_A_KPL,TOIMEKSIANTO_B_KPL,KV_MAKSUKORTIT,RAHASTO_C1,KORTTILUOTOT1,VAKUUTUS_D,KORTTILUOTOT2,KULUTUSLUOTOT_A2,OSAKKEET_EUROA_2,RAHASTO_A2,RAHASTO_B2,RAHASTO_C2,ASUNTOLUOTOT2,KULUTUSLUOTOT_B2,KULUTUSLUOTOT_A3,OSAKKEET_EUROA_3,RAHASTO_A3,RAHASTO_B3,RAHASTO_C3,KORTTILUOTOT3,ASUNTOLUOTOT3,KULUTUSLUOTOT_B3,KULUTUSLUOTOT1,KULUTUSLUOTOT2,KULUTUSLUOTOT3,ASUNTOLAINAT_KPL,TOIMEKSIANNOT_KPL,autom_lainan_perinta_luok,lainojen_lukumaara_luok,asuntoluotot1_luok,automaattinostoja_luok,vakuutus_a_luok,asuntolaina_a_kpl_luok,asuntolaina_b_kpl_luok,vakuutus_b_luok,vakuutus_c_luok,korkeakork_kpl_luok,rahasto_a1_luok,pankkikorttilkm_luok,luottokortteja_yhteensa_luok,maaraaikaistileja_luok,maksuautomaattitapahtumia_luok,kayttotili_tal_luok,kayttotili_vel_luok,asuntolaina_c_kpl_luok,osakkeet_euroa_1_luok,eri_osakesarjoja_luok,rahasto_b1_luok,ottoja_luok,pkorttimaksuja_luok,panoja_luok,asuntolaina_d_kpl_luok,palveluja_kpl_luok,rahastolajeja_luok,lainarastit_luok,saastotililla_luok,asuntolaina_e_kpl_luok,suoraveloituksia_luok,netissa_maksut_luok,maksupalvelussa_maksut_luok,tiskilla_maksut_luok,tilinylityspaivat_luok,toimeksianto_a_kpl_luok,toimeksianto_b_kpl_luok,kv_maksukortit_luok,rahasto_c1_luok,korttiluotot1_luok,kulutusluotot1_luok,aktiivisuus_f,kortit_f,varallisuus_tililla_f,varallisuus_rahastoissa_f,varallisuus_vakuutus_bc_f,varallisuus_vakuutus_a_f,asuntolainat_cde_f,kulutusluotot_f,asuntolainat_ab_f,pkorttim_netissamaksu_f,maksup_tiskillam_f,automaattimaksu_nosto_f,rasteja_tilinylityksia_f,osakes_rahastoja_a_toimeksia_f,b_toimeksiantoja_f,filter_$
0,0,0,21,0,0,0,0,0,41,0,0,2,0,0,837,1369,0,0,0,502,0,0,0,0,0,34,6,21,0,8,0,0,0,0,N,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-.261966787315583,-.461894297447442,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,.148739334898896,-.214991488127196,-.312612445982313,-.428398893436199,-.25772957236746,-.0361128205659534,0
0,0,0,49,0,0,0,0,0,49,0,0,1,0,0,297,16296,0,0,2,3446,0,0,0,0,0,182,64,32,0,10,0,0,3446,0,M,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,.992219987433723,1.00649326277899,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,1.18805492704652,-1.15544813261056,-.0799877570876958,-.428398893436199,-.25772957236746,-.0361128205659534,1
0,0,0,90,0,0,0,0,0,23,0,0,0,0,0,564,12861,0,0,29,5735,0,0,0,0,0,133,0,22,0,3,0,0,5735,0,N,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.374363095239318,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-.754311642631183,-.385573822656345,1.84371529976332,-.428398893436199,-.25772957236746,-.0361128205659534,0
20,2,0,0,0,0,0,0,0,55,0,0,0,0,8262,500,1020,0,0,0,546,0,0,0,0,0,57,0,8,0,12,0,0,77,0,M,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7951,0,0,0,0,0,0,0,7951,8262,7951,7951,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-.250723262016976,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.559828847214053,2.73895268065368,-.162126656022352,.877064641859438,-.189475786253982,-1.14551033399213,-.428398893436199,-.25772957236746,-.0361128205659534,1
0,0,0,0,0,0,0,0,0,92,0,0,1,0,0,140,13429,0,2,0,28163,0,0,0,0,0,69,0,42,0,5,0,0,12086,0,M,15,0,29,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,2,2,0,0,0,0,0,0,0,-.261966787315583,1.00649326277899,3.85480769855246,-.512056322728328,-.864917714230115,-.267123401332487,-.300329299770781,-.431085240987066,-.189796046071016,-.667449337989753,3.22771591961346,-.927015599804568,-.428398893436199,-.25772957236746,-.0361128205659534,1
0,0,0,0,0,0,0,1,0,74,0,0,0,0,0,740,15021,0,2,0,2168,0,0,0,0,0,75,0,28,0,6,0,0,11198,0,N,36,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,-.261966787315583,-.318752005141972,1.20350964397224,-1.44675171494941,6.3203274582069,.239583506180067,-.300329299770781,-.431085240987066,-.189796046071016,-.195345958173923,1.56572052701154,-1.19316267948652,-.428398893436199,-.25772957236746,-.0361128205659534,0
0,0,0,65,0,0,0,0,0,24,1,0,0,0,0,091,20823,0,1,1,2201,0,0,0,0,0,433,292,38,0,9,0,0,6027,0,N,3,69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5021,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1.01069297779422,-1.7871395653684,1.50553158612904,-.466070433819166,1.16093971888938,-.174310228892493,-.300329299770781,-.431085240987066,-.189796046071016,1.960192542449,-.674433302665015,.346308188509654,-.428398893436199,-.25772957236746,-.0361128205659534,0
12,1,31661,128,0,0,0,0,0,44,0,0,1,0,0,564,33885,0,0,0,7204,0,0,125,1,0,224,0,70,0,14,0,0,0,1,N,0,0,64,7,0,0,0,0,0,0,0,0,0,720,0,0,0,29833,0,0,720,0,0,0,0,29187,0,0,0,0,1,0,2,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1.59883335432952,1.00649326277899,-.12077487134802,.935826204122995,-.599717085497971,1.06564700344408,5.42651281985051,-1.2823790828443,-3.63879691757611,-.0714282425404192,1.61743466137837,.290127644890775,-.428398893436199,1.10686156001714,.100259338545999,0
0,0,0,85,0,0,0,0,0,43,0,0,1,0,0,920,58961,0,0,2,505,1,0,0,0,0,570,304,89,0,10,0,0,0,0,M,0,167,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,2,2,0,2,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,2.23516323688442,1.00649326277899,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,1.60716359558306,-.363344074228097,.422347551195056,.760374473606141,-.25772957236746,-.0361128205659534,0
0,0,0,0,0,0,0,0,0,61,0,0,1,0,0,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,N,0,0,0,0,0,0,0,0,27423,0,0,0,0,0,0,0,20628,0,0,0,0,0,0,18727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-.868580154211381,1.00649326277899,-.670853940123686,2.92349292910424,-.1256970005389,-.461378225245437,-.300329299770781,-.431085240987066,-.189796046071016,-.623398280503587,-.696006318072743,-.738908391579663,-.428398893436199,1.37457904034054,.215707578789357,1
0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,892,13005,0,1,0,6055,0,0,0,0,0,79,0,25,0,1,0,0,9018,0,N,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-.879823679509988,-.318752005141972,.763711999484116,-.524613916369069,.358065605200226,-.332365729014105,-.300329299770781,-.431085240987066,-.189796046071016,-.928951363262056,.855967703717745,-.6813787423727,-.428398893436199,-.25772957236746,-.0361128205659534,1
0,0,0,46,0,0,0,0,0,59,0,0,1,0,0,405,9212,0,0,3,1802,0,0,0,0,0,65,12,16,0,6,0,0,0,0,N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-.261966787315583,1.00649326277899,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-.659455034079802,.146714941946013,.849096278643988,-.428398893436199,-.25772957236746,-.0361128205659534,1
0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,684,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.48643704640579,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-.623398280503587,-.696006318072743,-.738908391579663,-.428398893436199,-.25772957236746,-.0361128205659534,1
0,0,0,180,0,0,0,1,0,22,0,0,1,0,0,092,12894,0,0,37,248,0,0,0,0,0,287,54,23,0,9,0,0,0,0,N,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,.374363095239318,1.00649326277899,-1.53083941735769,-.981461456735966,5.93215541087294,.529163549440695,-.300329299770781,-.431085240987066,-.189796046071016,-.347096248227991,-.324122958120439,1.9315429578148,.760374473606141,-.25772957236746,-.0361128205659534,1
0,0,0,159,0,0,0,0,0,62,0,0,1,0,0,837,11140,0,0,0,475,8,0,0,0,0,301,116,16,0,2,0,0,0,0,M,19,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,.374363095239318,1.00649326277899,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,.92087695030138,.26602334181835,.113683499615036,.760374473606141,-.25772957236746,-.0361128205659534,1
13,3,68375,91,0,1,0,1,0,38,0,0,0,0,0,837,43548,0,0,81,2445,0,1,0,0,576,426,220,39,0,14,1,0,2445,0,M,12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,390,0,64617,0,0,0,0,374,0,0,63261,0,0,0,0,2,0,2,2,2,2,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,2,2,1,0,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1.62854986998862,-1.7871395653684,-1.89114562085996,3.0419565733332,5.35870889303155,.196629993907904,3.45806099318348,-.706297273027465,4.05632245534975,.588302635871664,.589462498173463,2.21939135187415,-.428398893436199,1.37457904034054,.215707578789357,0
0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,260,11241,0,0,0,558,0,0,0,0,0,85,0,42,0,4,0,0,10533,0,N,45,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,-.261966787315583,-.318752005141972,1.13712065534153,-.359628978354964,-.22469339751051,-.157966770200258,-.300329299770781,-.431085240987066,-.189796046071016,-.361896255231284,1.67574189782297,-.984545249011531,-.428398893436199,-.25772957236746,-.0361128205659534,0
0,3,0,34,0,0,0,0,0,27,0,0,0,0,0,167,5625,0,0,24,177,0,0,0,0,0,63,0,15,0,3,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.261966787315583,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.00159210004778444,.496176022304672,.0933540766644465,-1.11923386363047,-.805137788065985,1.50524701221745,-.428398893436199,-.25772957236746,-.0361128205659534,0
0,0,0,50,0,0,0,0,0,66,1,0,0,0,0,638,18352,0,0,0,3738,0,0,1807,1,0,152,25,32,0,4,0,0,5885,0,M,36,0,26,1,0,0,0,1,0,0,0,0,0,858,0,0,0,0,0,0,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,2,0,2,1,0,0,0,1,0,0,0,.374363095239318,-1.7871395653684,.621044715296904,.994369686672898,.203157028191179,1.22370250356569,-.300329299770781,-.431085240987066,-.189796046071016,.138607080289166,2.47752282456246,.00784160013651238,-.428398893436199,1.10686156001714,.100259338545999,1
44,4,51474,135,0,2,0,0,0,36,0,0,0,0,16456,153,37497,0,0,0,792,1,0,0,0,0,810,464,72,0,17,0,0,0,0,M,6,151,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,49738,15523,0,0,0,0,0,0,49563,0,16456,15523,0,2,0,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,0,0,0,1,2,0,0,1,0,0,1,0,0,1,2.23516323688442,-1.7871395653684,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,.831040287575673,1.91023248740571,4.43763413793792,3.01304284710878,-.59389223803284,-.46379654678935,.760374473606141,-.25772957236746,-.0361128205659534,1
16,2,66819,103,0,0,0,0,0,46,0,0,1,0,0,609,18277,0,0,28,0,2359,2,0,0,0,301,126,35,0,13,0,7,0,0,M,0,0,0,0,102,0,0,0,0,0,0,0,0,0,211,0,0,66074,0,0,0,303,0,0,0,66512,0,0,0,0,2,0,2,2,2,2,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,1,2,1,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,.992219987433723,1.00649326277899,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,3.80017538712116,2.43080311815506,-.998424582516934,.540826771764193,-.651422295180106,2.23790106535259,5.83077328169029,-.25772957236746,-.0361128205659534,0
7,3,0,57,0,0,0,0,0,37,0,0,1,0,2360,184,13991,0,0,0,23,1281,0,0,0,0,579,422,127,0,13,0,10,0,0,N,12,55,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1706,0,0,0,0,0,0,0,1547,2360,1706,1547,0,0,2,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,2,2,0,2,0,2,0,0,1,2,0,0,2,0,0,0,0,0,1,2.23516323688442,1.00649326277899,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.56799393182688,5.55196917920777,-1.85658588559981,3.01304284710878,-.59389223803284,-.46379654678935,5.83077328169029,-.25772957236746,-.0361128205659534,0
19,0,0,2,0,0,0,0,0,55,0,0,1,-786,0,177,10130,0,0,0,17,0,0,0,0,0,55,0,22,0,9,0,0,0,0,N,0,0,4,3,0,0,0,0,0,0,0,0,-761,0,0,0,0,0,0,-619,0,0,0,0,0,0,0,-786,-761,-619,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-.261966787315583,1.00649326277899,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-.0833215166737716,.886781467531813,-.124380005340503,-.428398893436199,-.25772957236746,-.0361128205659534,0
12,2,0,1,0,0,0,0,0,73,0,0,1,0,3298,079,7332,0,0,0,693,0,0,0,0,0,78,4,43,0,9,0,0,491,0,N,8,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,0,0,0,0,0,0,0,1297,3298,1976,1297,0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,-.261966787315583,1.00649326277899,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.559828847214053,2.73895268065368,-.162126656022352,.607421431744806,1.35811942912033,-.188135600608446,-.428398893436199,-.25772957236746,-.0361128205659534,0
0,0,0,101,0,0,0,0,0,21,0,0,0,0,0,917,6043,0,0,24,66,0,0,0,0,0,133,0,36,0,2,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.374363095239318,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-1.03783919664657,-.795460919708957,1.99529855308274,-.428398893436199,-.25772957236746,-.0361128205659534,0
2,3,0,5,0,0,0,0,0,46,0,0,1,0,0,164,18385,0,0,2,1474,0,0,0,0,0,228,166,45,0,16,0,0,0,0,N,3,64,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,1,0,2,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,.992219987433723,-.461894297447442,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.00159210004778444,.496176022304672,.0933540766644465,2.19141407241673,.0474346021960064,-.1858136449062,-.428398893436199,-.25772957236746,-.0361128205659534,1
0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,245,30,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,N,0,0,0,1,0,0,0,0,0,0,0, , , , , , ,0,0, , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-.868580154211381,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-.859449970411502,.134991378228215,-.605834851738686,-.428398893436199,-.25772957236746,-.0361128205659534,0
24,3,63942,96,0,1,0,0,0,37,0,0,0,0,1558,859,26290,0,0,45,2082,0,0,0,0,0,204,0,33,0,8,0,0,1514,0,M,0,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,67137,0,0,0,0,0,0,0,66855,18397,1558,0,18397,1,0,2,2,2,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,.374363095239318,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,.831040287575673,1.91023248740571,4.43763413793792,-.815208789708574,1.60864769383953,2.25284893829758,-.428398893436199,-.25772957236746,-.0361128205659534,1
0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,972,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.48643704640579,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-.623398280503587,-.696006318072743,-.738908391579663,-.428398893436199,-.25772957236746,-.0361128205659534,0
0,0,0,110,0,0,0,0,0,39,0,0,0,0,0,179,14866,0,0,75,115,0,0,0,0,0,189,0,33,0,2,0,0,0,0,N,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.374363095239318,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-1.03783919664657,-.795460919708957,1.99529855308274,.760374473606141,-.25772957236746,-.0361128205659534,1
0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.48643704640579,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-.623398280503587,-.696006318072743,-.738908391579663,-.428398893436199,-.25772957236746,-.0361128205659534,1
0,0,0,5,0,0,0,0,0,41,0,0,1,0,0,146,21084,0,0,0,16493,0,0,0,0,0,159,88,41,0,6,0,0,0,0,M,12,0,45,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,.374363095239318,1.00649326277899,1.12045863722253,-.0467660645148818,-1.25308976156407,.0224566419281416,-.300329299770781,-.431085240987066,-.189796046071016,-.226315140710126,2.05795885915282,-.330626687409364,-.428398893436199,-.25772957236746,-.0361128205659534,0
0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,167,437,0,0,0,344,0,0,0,0,0,7,0,5,0,1,0,0,344,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.48643704640579,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-.623398280503587,-.696006318072743,-.738908391579663,-.428398893436199,-.25772957236746,-.0361128205659534,0
0,0,0,0,0,0,0,1,0,89,1,0,0,0,0,290,11110,0,0,0,1862,0,0,0,0,0,61,0,31,0,4,0,0,27652,0,N,8,34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,-.261966787315583,-.318752005141972,.764859027880909,-1.07307063428573,6.6377360468737,.629628507338916,-.300329299770781,-.431085240987066,-.189796046071016,.396357016270446,.199274415341591,-1.36404078347845,-.428398893436199,-.25772957236746,-.0361128205659534,1
12,2,0,60,0,0,0,0,0,22,0,0,1,0,1679,315,12426,0,0,7,343,0,0,0,0,0,258,159,31,0,7,0,0,343,0,M,0,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1679,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,.374363095239318,1.00649326277899,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.559828847214053,2.73895268065368,-.162126656022352,1.39911934252088,.00339688116817794,1.09591742578231,.760374473606141,-.25772957236746,-.0361128205659534,0
6,2,0,67,0,0,0,0,0,23,0,0,1,0,0,418,10828,0,0,0,31,0,0,0,0,0,384,222,68,0,12,0,9,31,0,N,0,62,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,2,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,1.59883335432952,1.00649326277899,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.00159210004778444,.496176022304672,.0933540766644465,2.72951529309339,-1.00377933508545,-.312213293469934,5.83077328169029,-.25772957236746,-.0361128205659534,0
